Temps;Déplacement;Charge
(s);(mm);(N)
"67,80000";"4,52003";"35462,64453"
"67,90000";"4,52678";"35460,85547"
"68,00000";"4,53360";"35452,26562"
"68,10000";"4,54006";"35437,95312"
"68,20000";"4,54687";"35443,51953"
"68,30000";"4,55357";"35429,29297"
"68,40000";"4,56008";"35423,16406"
"68,50000";"4,56696";"35418,91797"
"68,60000";"4,57348";"35405,00391"
"68,70000";"4,58011";"35401,35547"
"68,80000";"4,58699";"35396,08203"
"68,90000";"4,59345";"35383,08203"
"69,00000";"4,60014";"35378,38281"
"69,10000";"4,60690";"35366,86719"
"69,20000";"4,61336";"35354,03125"
